,album,release_date,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,artist
112,DON’T MESS UP MY TEMPO – The 5th Album,2018-11-02,11,2BEhWLVwLuM7qQ7pjbkz4j,Tempo - Chinese Version,spotify:track:2BEhWLVwLuM7qQ7pjbkz4j,0.293,0.703,0.831,0.0,0.0705,-4.401,0.0929,115.96,0.574,35,exo
113,COUNTDOWN,2018-01-31,1,4W0wSLXqn0L3XneeBC344O,Electric Kiss,spotify:track:4W0wSLXqn0L3XneeBC344O,0.00398,0.681,0.964,4.25e-05,0.721,-3.659,0.0892,101.538,0.687,52,exo
114,COUNTDOWN,2018-01-31,2,6VfzHJBBpImuCfxHavQvK8,Coming Over,spotify:track:6VfzHJBBpImuCfxHavQvK8,0.000744,0.648,0.981,0.0337,0.103,-2.891,0.0769,111.977,0.8,41,exo
115,COUNTDOWN,2018-01-31,3,0Lm1SdCDyLidmUMULZamTv,Love Me Right 〜romantic universe〜,spotify:track:0Lm1SdCDyLidmUMULZamTv,0.00682,0.513,0.877,0.0,0.2,-2.213,0.118,109.343,0.774,39,exo
117,COUNTDOWN,2018-01-31,5,4y5PpwfOtG4uTAoybADKta,TACTIX,spotify:track:4y5PpwfOtG4uTAoybADKta,0.0654,0.653,0.934,0.0,0.169,-1.851,0.115,120.001,0.589,37,exo
118,COUNTDOWN,2018-01-31,6,34CHHPUNZdWC9aedkr3lTI,Into My World,spotify:track:34CHHPUNZdWC9aedkr3lTI,0.127,0.682,0.914,0.0,0.125,-3.118,0.0788,128.096,0.87,36,exo
119,COUNTDOWN,2018-01-31,7,0RvkmEZlayfflHjAlHkQAW,Lovin' You Mo',spotify:track:0RvkmEZlayfflHjAlHkQAW,0.0701,0.664,0.911,0.0,0.232,-3.16,0.0384,102.041,0.5,38,exo
120,COUNTDOWN,2018-01-31,8,16cZrEkjD2RZMAmVtLPKQ8,Drop That,spotify:track:16cZrEkjD2RZMAmVtLPKQ8,0.0144,0.643,0.965,0.0,0.33,-2.909,0.183,102.014,0.517,43,exo
121,COUNTDOWN,2018-01-31,9,4eImYP5QIy7TYFucRo0Nsn,Run This,spotify:track:4eImYP5QIy7TYFucRo0Nsn,0.0797,0.668,0.981,0.0,0.0372,-2.184,0.162,105.01,0.514,40,exo
122,COUNTDOWN,2018-01-31,10,0mSYnR1ubvlot6XQlfZ6vI,Cosmic Railway,spotify:track:0mSYnR1ubvlot6XQlfZ6vI,0.0316,0.501,0.804,0.0,0.314,-5.206,0.0616,150.02,0.219,47,exo
123,EXO PLANET #3-The EXO'rDIUM[dot]-Live Album,2017-10-25,1,1t5eOqTAnGRtGBhLQoxFjF,MAMA - Live,spotify:track:1t5eOqTAnGRtGBhLQoxFjF,0.0192,0.301,0.94,0.798,0.607,-5.246,0.139,187.019,0.118,33,exo
125,EXO PLANET #3-The EXO'rDIUM[dot]-Live Album,2017-10-25,3,4TOI2X7J5DePGQ5btHPEjw,늑대와 미녀 Wolf - Live,spotify:track:4TOI2X7J5DePGQ5btHPEjw,0.0323,0.517,0.916,2.13e-06,0.699,-3.916,0.0877,139.99,0.16,36,exo
126,EXO PLANET #3-The EXO'rDIUM[dot]-Live Album,2017-10-25,4,0ojdVKgoJM8lDjnpR8QiLz,백색소음 White Noise - Live,spotify:track:0ojdVKgoJM8lDjnpR8QiLz,0.0397,0.617,0.907,0.0,0.516,-4.683,0.128,104.957,0.502,30,exo
127,EXO PLANET #3-The EXO'rDIUM[dot]-Live Album,2017-10-25,5,4ZPqLRRbEB0RqrKDNV5tWC,Thunder - Live,spotify:track:4ZPqLRRbEB0RqrKDNV5tWC,0.421,0.592,0.943,0.0,0.487,-3.891,0.114,98.059,0.652,30,exo
